,Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,coordinates,latitude,longitude
15,1978652,"April 15, 2021",Illinois,Chicago,600 block of N Sawyer Ave,0,4,View Incident View Source,"41.8919757, -87.7079322",41.8919757,-87.7079322
16,1976538,"April 13, 2021",Maryland,Baltimore,2300 block of Hoffman St,0,4,View Incident View Source,"39.3069579, -76.5851806",39.3069579,-76.5851806
17,1975296,"April 12, 2021",Illinois,Chicago,I-290 and S Damen Ave,1,3,View Incident View Source,"41.8464272, -87.6768188",41.8464272,-87.6768188
18,1974943,"April 11, 2021",Kansas,Wichita,200 block of N Battin St,1,3,View Incident View Source,"37.6886379, -97.27681369999999",37.6886379,-97.27681369999999
19,1975004,"April 11, 2021",Washington,Seattle,306 23rd Ave S,0,4,View Incident View Source,"47.60011369999999, -122.301807",47.60011369999999,-122.301807
20,1973809,"April 10, 2021",Michigan,Allendale,4926 Becker Dr,0,4,View Incident View Source,"42.97387140000001, -85.90771219999999",42.97387140000001,-85.90771219999999
21,1974088,"April 10, 2021",Tennessee,Memphis,4315 S 3rd St,1,3,View Incident View Source,"35.0310041, -90.0781442",35.0310041,-90.0781442
22,1973692,"April 10, 2021",Missouri,Koshkonong,US-63 and MO-F,1,3,View Incident View Source,"36.5945801, -91.6432198",36.5945801,-91.6432198
23,1975405,"April 10, 2021",Connecticut,Waterbury,36 Gasparri Ln,0,4,View Incident View Source,"41.5444505, -73.0118552",41.5444505,-73.0118552
24,1973844,"April 09, 2021",Texas,Fort Worth,2000 block of SW Loop 820,1,5,View Incident View Source,"32.6672368, -97.3503558",32.6672368,-97.3503558
25,1972187,"April 08, 2021",Texas,Bryan,350 Stone City Dr,1,5,View Incident View Source,"30.6502126, -96.40357639999999",30.6502126,-96.40357639999999
26,1971410,"April 07, 2021",South Carolina,Rock Hill,4456 Marshall Rd,7,0,View Incident View Source,"34.8522468, -81.0585637",34.8522468,-81.0585637
27,1970937,"April 07, 2021",Wisconsin,Milwaukee,2627 W Capitol Dr,2,3,View Incident View Source,"43.0894763, -87.9466656",43.0894763,-87.9466656
28,1973435,"April 07, 2021",Ohio,Dayton,Hoover Ave and Summit Square,0,4,View Incident View Source,"39.7613206, -84.2839135",39.7613206,-84.2839135
29,1969899,"April 06, 2021",District of Columbia,Washington,4100 block of Ames St NE,0,4,View Incident View Source,"38.890882, -76.944559",38.890882,-76.944559
30,1970245,"April 06, 2021",Michigan,Detroit,6100 block of Lodewyck St,1,3,View Incident View Source,"42.417922, -82.9255702",42.417922,-82.9255702
31,1970378,"April 05, 2021",Illinois,Chicago,6800 block of S Justine Ave,0,7,View Incident View Source,"41.7702472, -87.66302569999999",41.7702472,-87.66302569999999
32,1969065,"April 05, 2021",Maryland,Baltimore,300 block of N Eutaw St,0,5,View Incident View Source,"39.293015, -76.6214375",39.293015,-76.6214375
33,1969505,"April 04, 2021",Louisiana,Monroe,207 Sterlington Rd,0,6,View Incident View Source,"32.5234094, -92.0821675",32.5234094,-92.0821675
34,1968887,"April 04, 2021",Alabama,Birmingham,3969 14th Ave N,1,5,View Incident View Source,"33.546626, -86.7802428",33.546626,-86.7802428
35,1969633,"April 04, 2021",Texas,Beaumont,6035 S M L King Jr Pkwy,0,4,View Incident View Source,"30.02913989999999, -94.0576091",30.02913989999999,-94.0576091
36,1967914,"April 03, 2021",North Carolina,Wilmington,718 Kidder St,3,4,View Incident View Source,"34.219461, -77.9377121",34.219461,-77.9377121
37,1967893,"April 03, 2021",Alabama,Tuscaloosa,2314 4th St,0,5,View Incident View Source,"33.2112843, -87.568085",33.2112843,-87.568085
38,1969221,"April 03, 2021",Texas,Allen,1517 Pine Bluff Dr,6,0,View Incident View Source,"33.0919426, -96.63064",33.0919426,-96.63064
39,1968553,"April 03, 2021",Florida,Quincy,2114 Pat Thomas Parkway,0,7,View Incident View Source,"30.5543582, -84.5933232",30.5543582,-84.5933232
40,1966181,"March 31, 2021",California,Orange,202 West Lincoln Ave,4,2,View Incident View Source,"33.8352138, -117.8537516",33.8352138,-117.8537516
41,1965890,"March 31, 2021",District of Columbia,Washington,1300 block of Congress St SE,2,3,View Incident View Source,"38.8420935, -76.9881802",38.8420935,-76.9881802
42,1963556,"March 28, 2021",Ohio,Cleveland,5100 Pearl Rd,0,7,View Incident View Source,"41.4203283, -81.7269051",41.4203283,-81.7269051
43,1964085,"March 28, 2021",Illinois,Chicago,I-57 and W 127th St,0,4,View Incident View Source,"41.6851283, -87.6613746",41.6851283,-87.6613746
44,1963598,"March 28, 2021",Maryland,Essex,1601 Middleborough Rd,5,1,View Incident View Source,"39.3057076, -76.4416665",39.3057076,-76.4416665
45,1964030,"March 28, 2021",Texas,San Antonio,2011 Dollarhide Ave,0,4,View Incident View Source,"29.3661496, -98.4379984",29.3661496,-98.4379984
46,1963052,"March 27, 2021",Illinois,Chicago,500 block of N Leamington Ave,0,4,View Incident View Source,"41.8894537, -87.7544788",41.8894537,-87.7544788
47,1962934,"March 27, 2021",Mississippi,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6,View Incident View Source,"32.8641025, -90.4112479",32.8641025,-90.4112479
48,1962686,"March 27, 2021",Illinois,River Grove,Belmont Ave,1,3,View Incident View Source,"41.9374525, -87.8398751",41.9374525,-87.8398751
49,1962562,"March 26, 2021",Virginia,Virginia Beach,2000 block of Atlantic Ave,0,9,View Incident View Source,"36.84848, -75.97544599999999",36.84848,-75.97544599999999
50,1831995,"October 22, 2020",Massachusetts,Boston,Columbia Rd and Stanwood St,0,4,View Incident View Source,"42.3070034, -71.0765217",42.3070034,-71.0765217
51,1831091,"October 22, 2020",Maryland,Baltimore,500 block of W Franklin St,0,4,View Incident View Source,"39.2950454, -76.62279149999999",39.2950454,-76.62279149999999
52,1830875,"October 21, 2020",New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,View Incident View Source,"40.6578436, -73.9503282",40.6578436,-73.9503282
53,1830822,"October 21, 2020",Mississippi,Canton,1427 W Peace St,2,2,View Incident View Source,"32.6069372, -90.06547669999999",32.6069372,-90.06547669999999
54,1830092,"October 20, 2020",Texas,Houston,2117 Chenevert St,3,1,View Incident View Source,"29.7439049, -95.3645547",29.7439049,-95.3645547
55,1829132,"October 19, 2020",Ohio,Mansfield,136 Sturges Ave,0,5,View Incident View Source,"40.7550142, -82.5242701",40.7550142,-82.5242701
56,1828796,"October 19, 2020",Louisiana,New Orleans,2599 N Prieur St,1,3,View Incident View Source,"29.9773582, -90.04786000000001",29.9773582,-90.04786000000001
57,1827437,"October 18, 2020",Maryland,Annapolis,100 block of Clay St,1,3,View Incident View Source,"38.9798492, -76.49833799999999",38.9798492,-76.49833799999999
58,1828080,"October 18, 2020",Illinois,Chicago,200 block of N Sacramento Blvd,1,4,View Incident View Source,"41.8841388, -87.7012881",41.8841388,-87.7012881
59,1828019,"October 18, 2020",Tennessee,Nashville,1100 block of W Grove Ave,0,4,View Incident View Source,"36.13501480000001, -86.78715559999999",36.13501480000001,-86.78715559999999
60,1826680,"October 17, 2020",New York,Lockport,43 S Niagara St,1,5,View Incident View Source,"43.1703139, -78.70837",43.1703139,-78.70837
61,1826613,"October 17, 2020",South Carolina,Rock Hill,524 N Anderson Rd,0,5,View Incident View Source,"34.9505442, -80.9972727",34.9505442,-80.9972727
62,1826444,"October 16, 2020",California,San Jose,175 S Capitol Ave,2,4,View Incident View Source,"37.3595993, -121.8337211",37.3595993,-121.8337211
63,1825525,"October 16, 2020",Florida,Orlando,2000 block of N Forsyth Rd,3,1,View Incident View Source,"28.572415, -81.296269",28.572415,-81.296269
64,1826655,"October 16, 2020",Arizona,Mesa,2115 Guadalupe Rd,1,6,View Incident View Source,"33.3626859, -111.8788899",33.3626859,-111.8788899
65,1826675,"October 16, 2020",California,San Francisco,200 block of Scherwin St,1,3,View Incident View Source,"37.71075099999999, -122.4114918",37.71075099999999,-122.4114918
66,1824979,"October 15, 2020",Louisiana,Lafayette,100 block of Laser Ln,2,2,View Incident View Source,"30.2708082, -92.03243289999999",30.2708082,-92.03243289999999
67,1825896,"October 15, 2020",Maryland,Baltimore,2900 block of Westwood Ave,0,7,View Incident View Source,"39.3082826, -76.6662487",39.3082826,-76.6662487
68,1824073,"October 14, 2020",Pennsylvania,Philadelphia,3900 block of Buist Ave,0,4,View Incident View Source,"39.9248696, -75.2218134",39.9248696,-75.2218134
69,1821574,"October 12, 2020",South Carolina,Myrtle Beach,1012 US-501,2,3,View Incident View Source,"33.6968749, -78.8933481",33.6968749,-78.8933481
70,1821496,"October 11, 2020",Georgia,Atlanta,330 W Peachtree St NW,0,4,View Incident View Source,"33.7635246, -84.38701689999999",33.7635246,-84.38701689999999
71,1820156,"October 10, 2020",Illinois,Chicago,100 block of S Keeler Ave,1,3,View Incident View Source,"41.87970139999999, -87.7305298",41.87970139999999,-87.7305298
72,1823101,"October 10, 2020",South Carolina,Kingstree,55 Williamsburg County Hwy,0,8,View Incident View Source,"33.685299, -79.8225394",33.685299,-79.8225394
73,1819955,"October 10, 2020",Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,View Incident View Source,"38.731854, -90.2571711",38.731854,-90.2571711
74,1818055,"October 08, 2020",Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,View Incident View Source,"40.0197345, -75.0806597",40.0197345,-75.0806597
75,1816799,"October 07, 2020",Alaska,Anchorage,200 block of McCarrey St,1,4,View Incident View Source,"61.2227728, -149.7922144",61.2227728,-149.7922144
76,1817184,"October 07, 2020",New York,Brooklyn,181 Hegeman Ave,1,3,View Incident View Source,"40.656795, -73.905198",40.656795,-73.905198
77,1815308,"October 05, 2020",District of Columbia,Washington,400 block of Orange St SE,1,3,View Incident View Source,"38.8468533, -77.00375989999999",38.8468533,-77.00375989999999
78,1813872,"October 04, 2020",Indiana,Indianapolis,5462 Massachusetts Ave,3,4,View Incident View Source,"39.81531469999999, -86.074539",39.81531469999999,-86.074539
79,1814148,"October 04, 2020",Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,View Incident View Source,"33.7633398, -84.4391512",33.7633398,-84.4391512
80,1813306,"October 03, 2020",Tennessee,Clarksville,100 block of Tiny Town Rd,0,5,View Incident View Source,"36.630545, -87.4330284",36.630545,-87.4330284
81,1813583,"October 03, 2020",California,Sacramento,Roanoke Ave and Haywood St,1,3,View Incident View Source,"38.6348089, -121.4405959",38.6348089,-121.4405959
82,1812972,"October 02, 2020",California,Los Angeles,51st St and Hoover St,0,4,View Incident View Source,"33.9964453, -118.287144",33.9964453,-118.287144
83,1812838,"October 02, 2020",Washington,Seattle,9700 block of 59th Ave S,0,4,View Incident View Source,"47.5152004, -122.2593323",47.5152004,-122.2593323
84,1812049,"October 01, 2020",Michigan,Detroit,15018 Houston Whittier St,0,5,View Incident View Source,"42.42055630000001, -82.96708389999999",42.42055630000001,-82.96708389999999
85,1810696,"September 30, 2020",North Carolina,Greensboro,700 block of Milton St,0,4,View Incident View Source,"36.0676499, -79.8255839",36.0676499,-79.8255839
86,1810881,"September 30, 2020",Florida,Jacksonville,12517 Beach Blvd,0,4,View Incident View Source,"30.2878725, -81.49183909999999",30.2878725,-81.49183909999999
87,1810358,"September 30, 2020",Wisconsin,Milwaukee,4217 W Fond du Lac Ave,0,7,View Incident View Source,"43.0815369, -87.96613719999999",43.0815369,-87.96613719999999
88,1809910,"September 29, 2020",Pennsylvania,Philadelphia,4500 block of N 19th St,0,5,View Incident View Source,"40.022633, -75.15672400000001",40.022633,-75.15672400000001
89,1809484,"September 29, 2020",Ohio,Painesville,100 block of Morse Ave,2,2,View Incident View Source,"41.7235173, -81.25064490000001",41.7235173,-81.25064490000001
90,1807325,"September 28, 2020",Michigan,Detroit,6609 Michigan Ave,0,6,View Incident View Source,"42.3309109, -83.1248147",42.3309109,-83.1248147
91,1806806,"September 27, 2020",Ohio,Sandusky,Hancock St and Neil St,1,3,View Incident View Source,"41.4489119, -82.70353",41.4489119,-82.70353
92,1808628,"September 27, 2020",California,San Bernardino,900 block of N Sierra Way,1,3,View Incident View Source,"34.1161404, -117.2856434",34.1161404,-117.2856434
93,1807096,"September 27, 2020",Tennessee,Nashville,619 Millwood Dr,0,4,View Incident View Source,"36.1297253, -86.7146289",36.1297253,-86.7146289
94,1807046,"September 26, 2020",Pennsylvania,Philadelphia,100 block of N Lindenwood St,0,4,View Incident View Source,"39.961748, -75.22585169999999",39.961748,-75.22585169999999
95,1806035,"September 26, 2020",Alabama,Enterprise,507 Glover Ave,1,3,View Incident View Source,"31.3196472, -85.8474439",31.3196472,-85.8474439
96,1806002,"September 26, 2020",Iowa,Waterloo,501 W 4th St,2,6,View Incident View Source,"42.4925036, -92.34246499999999",42.4925036,-92.34246499999999
97,1805722,"September 26, 2020",Illinois,Chicago,2400 block of W Lithuanian Plaza Ct,0,4,View Incident View Source,"41.7683184, -87.6834604",41.7683184,-87.6834604
98,1806368,"September 26, 2020",Missouri,Saint Louis,4700 block of Vernon Ave,0,5,View Incident View Source,"38.65668, -90.25463599999999",38.65668,-90.25463599999999
99,1806500,"September 25, 2020",Pennsylvania,Philadelphia,1300 block of Sanger St,0,4,View Incident View Source,"40.0275258, -75.0800628",40.0275258,-75.0800628
100,1804511,"September 23, 2020",Georgia,Hampton,1577 Glynn Ct,1,3,View Incident View Source,"33.45023219999999, -84.3403807",33.45023219999999,-84.3403807
101,1802862,"September 23, 2020",Minnesota,Minneapolis,200 W Broadway Ave,0,5,View Incident View Source,"44.99932159999999, -93.2805266",44.99932159999999,-93.2805266
102,1800886,"September 21, 2020",Ohio,Struthers,111 Perry St,1,4,View Incident View Source,"41.0510909, -80.5875645",41.0510909,-80.5875645
103,1800549,"September 20, 2020",New York,Corona (Queens),Merrick Blvd and Foch Blvd,0,4,View Incident View Source,"40.7579224, -73.8626331",40.7579224,-73.8626331
104,1800514,"September 20, 2020",Connecticut,Stamford,Ursula Pl and Dale St,1,3,View Incident View Source,"41.0515376, -73.5191997",41.0515376,-73.5191997
105,1800026,"September 19, 2020",New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,View Incident View Source,"42.912365, -78.8539656",42.912365,-78.8539656
106,1799748,"September 19, 2020",Illinois,Chicago,12200 block of S May St,0,4,View Incident View Source,"41.67208670000001, -87.6505406",41.67208670000001,-87.6505406
107,1799703,"September 19, 2020",Illinois,Chicago,6900 block of S Claremont Ave,0,4,View Incident View Source,"41.7683381, -87.6820218",41.7683381,-87.6820218
108,1800188,"September 19, 2020",New Jersey,Plainfield,523 W 3rd St,0,4,View Incident View Source,"40.61235560000001, -74.427279",40.61235560000001,-74.427279
109,1799307,"September 19, 2020",New York,Rochester,278 Pennsylvania Ave,2,14,View Incident View Source,"43.1666585, -77.58281570000001",43.1666585,-77.58281570000001
110,1800192,"September 19, 2020",New Jersey,Paterson,Elizabeth St and Getty Ave,0,5,View Incident View Source,"40.9002062, -74.1616323",40.9002062,-74.1616323
111,1800779,"September 19, 2020",Arkansas,West Memphis,900 block of Winchell St,0,5,View Incident View Source,"35.1349165, -90.1899114",35.1349165,-90.1899114
112,1799160,"September 18, 2020",Arkansas,Little Rock,5311 Mabelvale Pike,0,4,View Incident View Source,"34.7007729, -92.3420136",34.7007729,-92.3420136
113,1797620,"September 16, 2020",Pennsylvania,Philadelphia,1800 Wallace St,2,3,View Incident View Source,"39.9657387, -75.16751169999999",39.9657387,-75.16751169999999
114,1796684,"September 15, 2020",California,San Jose,600 block of S 8th St,2,4,View Incident View Source,"37.3306146, -121.8763873",37.3306146,-121.8763873
115,1796638,"September 15, 2020",Illinois,Chicago,3500 block of W Lawrence Ave,0,5,View Incident View Source,"41.96854829999999, -87.71615159999999",41.96854829999999,-87.71615159999999
116,1795391,"September 14, 2020",Louisiana,Baker,Burgess Dr,0,4,View Incident View Source,"30.6040887, -91.15547190000001",30.6040887,-91.15547190000001
117,1794138,"September 13, 2020",Tennessee,Manchester,I-24 and McMinnville Hwy,3,3,View Incident View Source,"35.4555189, -86.0456233",35.4555189,-86.0456233
118,1793826,"September 13, 2020",Michigan,Grand Rapids,3950 Stahl Dr SE,0,7,View Incident View Source,"42.91397, -85.569538",42.91397,-85.569538
119,1793559,"September 13, 2020",Florida,Tampa,5110 N 40th St,0,4,View Incident View Source,"27.9929664, -82.4144761",27.9929664,-82.4144761
120,1794086,"September 13, 2020",Illinois,Chicago,6100 block of S Throop St,1,3,View Incident View Source,"41.7832023, -87.6571381",41.7832023,-87.6571381
121,1793521,"September 13, 2020",New Jersey,New Brunswick,32 Delafield St,2,7,View Incident View Source,"40.4988749, -74.4560681",40.4988749,-74.4560681
122,1792650,"September 12, 2020",Illinois,Chicago,100 block of N Pine Ave,2,4,View Incident View Source,"41.88229339999999, -87.7632568",41.88229339999999,-87.7632568
123,1793680,"September 12, 2020",North Carolina,Wilson,200 block of Dewey St,0,5,View Incident View Source,"35.72027080000001, -77.9283281",35.72027080000001,-77.9283281
124,1793771,"September 12, 2020",Pennsylvania,Philadelphia,N 18th St and Dauphin St,0,4,View Incident View Source,"39.9886906, -75.1622648",39.9886906,-75.1622648
125,1792624,"September 11, 2020",Louisiana,Donaldsonville,St Elizabeth St and Front St,0,5,View Incident View Source,"30.0977904, -90.9912562",30.0977904,-90.9912562
126,1791482,"September 10, 2020",Louisiana,New Orleans,4100 block of Rayne Dr,3,2,View Incident View Source,"29.99907129999999, -90.0716704",29.99907129999999,-90.0716704
127,1788401,"September 08, 2020",Maryland,Baltimore,2300 block of Greenmount Ave,0,5,View Incident View Source,"39.315428, -76.6097269",39.315428,-76.6097269
128,1788168,"September 07, 2020",Louisiana,New Orleans,1500 block of Freret St,0,4,View Incident View Source,"29.9437439, -90.08445130000001",29.9437439,-90.08445130000001
129,1787655,"September 07, 2020",New York,Brooklyn,Norstrand Ave and Crown St,0,5,View Incident View Source,"40.666295, -73.9508357",40.666295,-73.9508357
130,1788352,"September 07, 2020",California,Aguanga,45125 Highway 371,7,0,View Incident View Source,"33.4576443, -116.8585256",33.4576443,-116.8585256
131,1787222,"September 07, 2020",Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,View Incident View Source,"39.8249149, -86.1627769",39.8249149,-86.1627769
132,1786855,"September 06, 2020",Georgia,Sparta,Faye St and Lee St,1,6,View Incident View Source,"33.2866722, -82.9668628",33.2866722,-82.9668628
133,1786920,"September 06, 2020",Illinois,Chicago,S Kingston Ave and E 77th St,0,4,View Incident View Source,"41.7553867, -87.5626693",41.7553867,-87.5626693
134,1787977,"September 06, 2020",Tennessee,Memphis,6555 Lost Oak Dr,0,4,View Incident View Source,"35.0609974, -89.84415349999999",35.0609974,-89.84415349999999
135,1786829,"September 06, 2020",Colorado,Commerce City,6700 block of Birch St,0,4,View Incident View Source,"39.8182481, -104.9363073",39.8182481,-104.9363073
136,1787286,"September 06, 2020",Missouri,Kansas City,3999 Swope Pkwy,0,6,View Incident View Source,"39.0374499, -94.54541669999999",39.0374499,-94.54541669999999
137,1786890,"September 06, 2020",Missouri,Saint Louis,5700 block of Minerva Ave,1,3,View Incident View Source,"38.6672967, -90.2807184",38.6672967,-90.2807184
138,1787006,"September 06, 2020",Louisiana,New Iberia,1752 Center St,0,5,View Incident View Source,"29.9874241, -91.8388818",29.9874241,-91.8388818
139,1787387,"September 06, 2020",Maryland,Baltimore,4900 block of Reisterstown Rd,0,4,View Incident View Source,"39.342021, -76.67814369999999",39.342021,-76.67814369999999
140,1786488,"September 05, 2020",Texas,Houston,9940 Fondren Rd,0,4,View Incident View Source,"29.6719924, -95.50956289999999",29.6719924,-95.50956289999999
141,1786449,"September 05, 2020",Maryland,Baltimore,2000 block of W Lexington St,1,3,View Incident View Source,"39.2905124, -76.6488166",39.2905124,-76.6488166
142,1785713,"September 05, 2020",Florida,Williston,Co Rd 318 and US-27 Alt,0,6,View Incident View Source,"29.3873705, -82.4474255",29.3873705,-82.4474255
143,1786806,"September 05, 2020",Arkansas,Little Rock,400 President Clinton Ave,0,4,View Incident View Source,"34.7476883, -92.2661552",34.7476883,-92.2661552
144,1805455,"September 03, 2020",South Carolina,Anderson,R St and Chase Ave,1,3,View Incident View Source,"34.5094362, -82.6704609",34.5094362,-82.6704609
145,1785358,"September 03, 2020",Florida,Miami,2000 block of NW 71st St,1,3,View Incident View Source,"25.8394059, -80.2303058",25.8394059,-80.2303058
146,1784570,"September 03, 2020",Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,View Incident View Source,"34.5483982, -92.2577917",34.5483982,-92.2577917
147,1785108,"September 03, 2020",Pennsylvania,Philadelphia,700 block of E Chelten Ave,0,6,View Incident View Source,"40.0442014, -75.16577889999999",40.0442014,-75.16577889999999
148,1785593,"September 03, 2020",Arkansas,Little Rock,19 Nandina Cir,0,4,View Incident View Source,"34.6525531, -92.43103819999999",34.6525531,-92.43103819999999
149,1783582,"September 02, 2020",Pennsylvania,Philadelphia,1800 block of Moore St,2,2,View Incident View Source,"39.9288045, -75.1755257",39.9288045,-75.1755257
150,1784141,"September 02, 2020",Georgia,Albany,1400 block of E Residence Ave,1,3,View Incident View Source,"31.582121, -84.1199178",31.582121,-84.1199178
151,1783928,"September 02, 2020",California,Oakland,Kerwin Ave and 105th Ave,0,4,View Incident View Source,"37.7298289, -122.183395",37.7298289,-122.183395
152,1825993,"August 31, 2020",Pennsylvania,Philadelphia,1500 block of W Clearfield St,0,5,View Incident View Source,"40.0002246, -75.1549319",40.0002246,-75.1549319
153,1782962,"August 31, 2020",Florida,Tallahassee,2660 Old Bainbridge Rd,0,4,View Incident View Source,"30.4815262, -84.32098429999999",30.4815262,-84.32098429999999
154,1780301,"August 30, 2020",Kentucky,Lexington,545 N Upper St,0,7,View Incident View Source,"38.0546981, -84.4887038",38.0546981,-84.4887038
155,1780199,"August 30, 2020",Illinois,Zion,2300 block of Joppa Ave,1,3,View Incident View Source,"42.45398369999999, -87.8536135",42.45398369999999,-87.8536135
156,1780266,"August 30, 2020",Texas,San Antonio,S Olive St and Aransas Ave,2,2,View Incident View Source,"29.4056121, -98.471772",29.4056121,-98.471772
157,1779981,"August 30, 2020",New York,Buffalo,500 block of Fillmore Ave,1,4,View Incident View Source,"42.88691499999999, -78.83960499999999",42.88691499999999,-78.83960499999999
158,1784122,"August 30, 2020",Pennsylvania,Philadelphia,5317 Oxford Ave,0,4,View Incident View Source,"40.0289552, -75.0849661",40.0289552,-75.0849661
159,1779718,"August 30, 2020",Illinois,Chicago,11601 S Western Ave,1,4,View Incident View Source,"41.6823618, -87.6804183",41.6823618,-87.6804183
160,1780091,"August 30, 2020",Kentucky,Madisonville,400 block of Elm St,0,5,View Incident View Source,"37.3358373, -87.5047608",37.3358373,-87.5047608
161,1780228,"August 29, 2020",Nevada,Las Vegas,777 E Twain Ave,2,2,View Incident View Source,"36.1212895, -115.1464637",36.1212895,-115.1464637
162,1778571,"August 29, 2020",Illinois,Rock Island,1800 2nd Ave,1,5,View Incident View Source,"41.5108857, -90.57435149999999",41.5108857,-90.57435149999999
163,1778435,"August 28, 2020",Minnesota,Minneapolis,2400 block of Irving Ave N,0,4,View Incident View Source,"45.0037234, -93.2993245",45.0037234,-93.2993245
164,1778542,"August 28, 2020",Pennsylvania,Chester,2900 block of W 2nd St,1,3,View Incident View Source,"39.8303447, -75.391403",39.8303447,-75.391403
165,1779023,"August 28, 2020",Texas,Dallas,2600 block of Elm St,1,4,View Incident View Source,"32.7839722, -96.7867186",32.7839722,-96.7867186
166,1777607,"August 27, 2020",Oregon,Portland,10500 block of NE Halsey St,1,3,View Incident View Source,"45.5335116, -122.5544984",45.5335116,-122.5544984
167,1777180,"August 26, 2020",Michigan,Pontiac,252 Carriage Circle Dr,3,1,View Incident View Source,"42.63343589999999, -83.2618489",42.63343589999999,-83.2618489
168,1776905,"August 26, 2020",South Carolina,Hilton Head Island,Muddy Creek Rd and Spanish Wells Rd,0,4,View Incident View Source,"32.1862533, -80.7676015",32.1862533,-80.7676015
169,1777400,"August 26, 2020",Pennsylvania,Philadelphia,5500 block of Chew Ave,0,4,View Incident View Source,"40.0432055, -75.1615399",40.0432055,-75.1615399
170,1776189,"August 25, 2020",Virginia,Norfolk,800 block of E Princess Anne Rd,0,5,View Incident View Source,"36.8584013, -76.2756764",36.8584013,-76.2756764
171,1775249,"August 25, 2020",New York,Rochester,70 block of Flower St,0,4,View Incident View Source,"43.1765702, -77.6158233",43.1765702,-77.6158233
172,1774123,"August 24, 2020",Michigan,Detroit,11938 E McNichols Rd,0,4,View Incident View Source,"42.420763, -83.000073",42.420763,-83.000073
173,1773194,"August 24, 2020",California,Sacramento,1200 block of Helena Ave,1,3,View Incident View Source,"38.61633459999999, -121.439189",38.61633459999999,-121.439189
174,1774138,"August 24, 2020",Florida,West Palm Beach,1000 block of 18th St,0,4,View Incident View Source,"26.7295163, -80.06119079999999",26.7295163,-80.06119079999999
175,1773996,"August 24, 2020",Virginia,Richmond,2300 block of Bethel St,1,4,View Incident View Source,"37.5551184, -77.4185708",37.5551184,-77.4185708
176,1772623,"August 23, 2020",Arkansas,Pine Bluff,2901 W 28th Ave,0,7,View Incident View Source,"34.2022899, -92.0326764",34.2022899,-92.0326764
177,1772513,"August 23, 2020",New York,Brooklyn,2946 W 23rd St,1,3,View Incident View Source,"40.5747445, -73.99039479999999",40.5747445,-73.99039479999999
178,1772680,"August 23, 2020",Tennessee,Somerville,1100 block of Brewer Rd,1,4,View Incident View Source,"35.339658, -89.469399",35.339658,-89.469399
179,1772934,"August 23, 2020",Colorado,Pueblo,2000 block of Longhorn Point,0,6,View Incident View Source,"38.5355491, -104.6987365",38.5355491,-104.6987365
180,1772438,"August 23, 2020",Illinois,Champaign,100 block of Kenwood Rd,0,4,View Incident View Source,"40.1153251, -88.28614789999999",40.1153251,-88.28614789999999
181,1773006,"August 23, 2020",Illinois,Chicago,6600 S Halsted St,0,4,View Incident View Source,"41.7740541, -87.6450181",41.7740541,-87.6450181
182,1772764,"August 22, 2020",Illinois,Rockford,1300 block of 10th St,1,3,View Incident View Source,"42.25418519999999, -89.07529919999999",42.25418519999999,-89.07529919999999
183,1772174,"August 22, 2020",Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,View Incident View Source,"33.4595147, -86.9471174",33.4595147,-86.9471174
184,1769444,"August 19, 2020",Pennsylvania,Philadelphia,700 block of S 55th St,0,4,View Incident View Source,"39.9496567, -75.2334349",39.9496567,-75.2334349
185,1769489,"August 19, 2020",Illinois,Chicago,8500 block of S Parnell Ave,0,6,View Incident View Source,"41.73874300000001, -87.637953",41.73874300000001,-87.637953
186,1768125,"August 18, 2020",Pennsylvania,Philadelphia,30th St and Cumberland St,1,4,View Incident View Source,"39.9940342, -75.1810349",39.9940342,-75.1810349
187,1767851,"August 18, 2020",New York,Corona (Queens),35-35 21st St,0,4,View Incident View Source,"40.7600591, -73.9354255",40.7600591,-73.9354255
188,1767747,"August 18, 2020",Illinois,Rockford,3001 Harney Ct,0,4,View Incident View Source,"42.261314, -89.049683",42.261314,-89.049683
189,1768683,"August 17, 2020",Ohio,Cleveland,Dove Ave and E 102nd St,0,5,View Incident View Source,"41.4522938, -81.614053",41.4522938,-81.614053
190,1766574,"August 17, 2020",New York,Brooklyn,Atlantic Ave and Hinsdale St,0,4,View Incident View Source,"40.6755387, -73.90161189999999",40.6755387,-73.90161189999999
191,1767402,"August 17, 2020",Texas,Dayton,County Rd 4901,3,2,View Incident View Source,"29.9813698, -94.96637360000001",29.9813698,-94.96637360000001
192,1765624,"August 16, 2020",Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,View Incident View Source,"39.1501497, -84.4903022",39.1501497,-84.4903022
